"Gene","Module","GS","MM.MEcyan","MM.MEsalmon","MM.MEblue","MM.MEbrown","MM.MEpink","MM.MEyellow","MM.MEmidnightblue","MM.MEblack","MM.MEgreen","MM.MEpurple","MM.MEgrey60","MM.MEturquoise","MM.MEred","MM.MEtan","MM.MEmagenta","MM.MEgreenyellow","MM.MElightcyan","MM.MEgrey"
"ZPR1","yellow",0.129645957071569,-0.224213494867613,-0.510991726350857,-0.517962340946119,-0.262056256846036,-0.569503426810528,0.554554356934292,0.0298189159631368,-0.257656484776173,0.173649412377358,-0.16640094163949,0.333754952774414,0.0799788675080626,0.476197592033454,0.522708313024645,0.0270669215663078,0.348436358823565,0.354326536212273,-0.051568560850045
"TAF10","tan",0.212498011075702,-0.319364857262885,-0.615698561008445,-0.461309743219644,0.00426481296059799,-0.374717309754316,0.423165148453533,-0.337343523321585,-0.528944773294841,-0.0920834077963142,-0.304500683170588,0.163388664569765,0.0135320118697553,0.459117271797794,0.625753247858761,0.113767491603828,0.568841215334575,0.542637020693213,0.0867318894244161
"C1D","green",0.000601675403378304,-0.332372708604,-0.195151267543117,-0.244191799243619,-0.344941403987482,-0.266316004515596,0.552175422751036,0.500523387351279,0.622933525618042,0.88099230667564,0.737840757370375,-0.0201332157600028,-0.466440517528646,-0.27119033948477,-0.25264487989526,-0.168858964391029,-0.0670577837660853,-0.111300105174764,-0.528210715490327
"NONO","red",0.188965627121988,-0.218209616294727,-0.437869953682977,-0.67913215769069,-0.5051597872576,-0.769012622189022,0.574379960579866,0.26380446755802,-0.274551775012531,0.203545745799528,-0.322872824446995,0.407239598381795,0.214762501345553,0.682936809837025,0.464502002874125,-0.186093881951528,0.15383455242348,0.0542555247194457,-0.147035986432411
"SNRNP200","turquoise",0.144774581990256,-0.152430171521537,-0.179656371585989,-0.244138964604513,-0.309047709810319,-0.365308034742104,0.0354538527719838,0.293107507003272,-0.409839863252673,-0.224129394681343,-0.508079145825458,0.426341501333891,0.734112647823342,0.628465499993183,0.518168809619676,-0.192920381442526,0.0665351312646782,0.025844247337469,-0.182243923830353
"RHOA","turquoise",0.0570695363230501,-0.253580352358657,-0.0852252290611699,-0.0426798301254025,0.108832317427286,0.0216791726299968,-0.193410436503692,0.244200050769866,-0.312685013632838,-0.286968061667169,-0.303375185675044,0.26668293726152,0.597297162563176,0.24421267829746,0.335715776094399,-0.100429984865619,-0.0449514101194014,0.068670491631527,-0.220871545277035
"RNPS1","red",0.0284170298205835,-0.0295176012586967,-0.204971208296485,-0.444027139768616,-0.355717506149683,-0.501337141651578,0.274766772176449,0.145583195725507,-0.263904448172142,0.0032292450912112,-0.347633507594576,0.41709553712973,0.244271915756732,0.527554805066664,0.279586722407942,-0.278358098725354,0.0455512936458071,-0.0696234601711461,-0.00325588171894193
"RPS24","magenta",-0.0844470737368647,0.146172045657246,-0.0247753605342469,0.197944588812906,-0.111068758910047,0.117876809959003,0.267682135085322,-0.0868615920912812,0.530551607432855,0.524385538829434,0.634588700098832,-0.222332245407001,-0.644466884525852,-0.486343912329167,-0.343933660874235,0.698609898359211,0.101391137534567,0.146898847322854,0.00873067442078655
"RPL30","magenta",-0.027798505661663,0.18667160054022,-0.084288514126102,0.173923369017881,-0.0542342579006592,0.115172634398815,0.190878466573064,-0.284902326862964,0.206903876975546,0.235512391793191,0.317178250964366,-0.146899081119734,-0.556579914245955,-0.311577059370809,-0.156169475224462,0.847146033791431,0.234514401106664,0.278282742409545,0.197229552672683
"NPM1","yellow",0.175192263108171,-0.109673579996552,-0.350776813600037,-0.386140691410795,-0.225110022836861,-0.372167530895057,0.690631586155858,0.111901526361813,0.419650299834487,0.666843314556433,0.430823019574606,0.130929792283428,-0.483460479116896,-0.0107609638735505,0.0502491645888332,0.459299214576953,0.287637638860329,0.237764891732555,-0.0195063126839177
"HSP90AB1","turquoise",0.0813844658716767,-0.427328646461071,-0.291189512622551,-0.351504491405232,-0.246009669428755,-0.380363547665721,0.148206089193632,0.492164989398258,-0.266962047346929,-0.0262928873348085,-0.311910602784142,0.627841830253436,0.731832679731386,0.573800933624563,0.577910683652687,-0.249235050683376,0.0449123928993276,0.0634239880370066,-0.345163563354317
"ARF1","turquoise",0.0264819903602387,-0.240941254032412,-0.0780358101880897,-0.285798580386962,-0.217459142922796,-0.308297086798292,-0.11128871711264,0.442880566857185,-0.456684116655798,-0.314409267695417,-0.568321047943117,0.5180681499667,0.886915668679069,0.624527661043036,0.48705517753271,-0.47987844015583,-0.14770556603606,-0.10988257909711,-0.275121847250416
"IK","purple",-0.225572847340144,-0.298139984949489,0.109322597271686,0.154552013121791,0.0690290002060834,0.162712581868729,0.0208818995390287,0.358512210002844,0.438274855582253,0.364954549424792,0.52988471482333,-0.0520194938948079,-0.158194151008196,-0.448264354234276,-0.242694324617887,-0.00920708948440887,-0.277642259604885,0.0650198479705723,-0.388528821447243
"SNX3","purple",-0.148170256075562,-0.284913798699571,-0.367019889836784,0.176243294635736,0.100295185751295,0.133892448517439,0.110520259197635,-0.259773748024244,-0.00890975565945873,0.149307223501243,0.430237476953787,-0.448796416811103,-0.221870904915996,-0.286843931390043,0.148277190386782,0.217923637913955,0.397449390915521,0.474450866140757,-0.173929104318
"CANX","green",0.0493668840880253,-0.101910942476205,0.00073500075255885,-0.408596409188026,-0.172484978166402,-0.330868813205828,0.294466018634413,0.355177728667604,0.206251675095729,0.336826928313631,0.0930759519628598,0.342815888638285,-0.0774284867687165,0.138852019287485,-0.0234278839635905,-0.139905737102146,-0.131925942058769,-0.13138216022835,-0.061974839512533
"SART3","yellow",0.128757821093196,-0.211316128273845,-0.263623729766033,-0.408779121394612,-0.129091940117941,-0.352253731291293,0.360794068101642,0.272567742956211,-0.0302275041482238,0.177866133493275,-0.123806902276303,0.254821739038938,0.0536772407917595,0.30258311419986,0.171921804515403,-0.218441497772089,-0.0329421548253119,-0.0335242391134393,-0.231366843338498
"CNPPD1","turquoise",-0.121988850625263,-0.0554690452998214,-0.310855532843231,0.12809417241634,0.102678307772908,-0.00275105008238054,-0.134553020329001,-0.306349179498442,-0.473616542395144,-0.412550483666399,-0.279127435383682,-0.142599877315304,0.374201161607039,0.246571853988385,0.524860931175547,0.172371702174169,0.461508980816146,0.442472550813171,0.169160973924142
"SMNDC1","green",-0.00482563687071156,-0.165106153629211,-0.205674203462214,-0.215631556147483,-0.166284052107621,-0.16371586309244,0.587289300133193,0.0801781280459704,0.572270131158438,0.774342811969022,0.672322939242127,-0.0790942219420479,-0.699880915002305,-0.311571655084943,-0.260260711153938,0.150379587393172,0.0911173867511264,0.0443719699312768,-0.208443408277743
"HNRNPM","turquoise",-0.0990940610710088,-0.15693196297419,0.127900707233298,-0.247580669500386,-0.203475309355609,-0.255005506078774,0.0167616378225634,0.639664873500915,0.0290758620797142,0.087909882131089,-0.142449986800396,0.222960242212766,0.480004484834256,0.288914184764972,0.005551510004259,-0.629535783779906,-0.474310746508418,-0.358406456403737,-0.411015389687172
"HNRNPD","grey",0.0767634717662805,-0.0370251146242026,-0.143574932087259,-0.0385493558897708,-0.0467539288892435,0.0252543672814328,0.280094406749569,0.122186469379832,0.234712612141151,0.283200566697457,0.27117894775565,-0.108693283880314,-0.289311187923694,-0.145025702698617,-0.0911037935816199,0.185628819009481,0.0159685992007075,0.122383115625484,-0.208817793823164
"RPL14","magenta",-0.0933494699818197,-0.00865847937440619,-0.179165109283306,0.154571791319586,-0.252325730974391,-0.0503074545207395,0.308907606350848,-0.177722845638126,0.309737428253383,0.435106816471252,0.534150578065472,-0.179945323499557,-0.577228326851783,-0.377738605608108,-0.148044340926751,0.683104670483232,0.200809453651807,0.353407461446862,-0.0481850647821345
"GUK1","turquoise",-0.180767384573147,-0.271853263839984,0.0705560222804655,0.120261461335976,0.0133645472140881,0.018413428718787,-0.437029360555573,0.329185487249008,-0.432594439020115,-0.466834722363208,-0.389740263811366,0.290635056285511,0.899137805724021,0.28204375471425,0.354516278896376,-0.375841734076804,-0.182457895443176,-0.00233797163146661,-0.270030778756141
"KXD1","turquoise",0.165964310327864,0.175965522915999,-0.0658484766774783,-0.300677067751137,0.207481274918377,-0.133084773080358,-0.0724173290324142,-0.262433112137612,-0.457344508071469,-0.486223889805517,-0.651694952991453,0.067333598687665,0.406508962033345,0.503434739508276,0.387606339879416,-0.0676935266733215,0.122328397986671,0.051565562475346,0.376430279477375
"OAZ1","turquoise",-0.0129831237622221,-0.221351459857249,-0.140879738327171,0.0970578751870926,0.0142350926488697,0.0279325938355459,-0.19763946834256,0.130473491762435,-0.404438386329109,-0.332656887002855,-0.249710661262725,0.160915772542821,0.639072516067573,0.230172629659665,0.432857847017151,0.019902422482256,0.057223928953626,0.298895071377913,-0.256124890893342
"ATP6V0B","turquoise",0.000365077526668076,-0.399012410668085,-0.228942897569609,-0.200080679513136,0.126164429291744,-0.160332971015354,-0.144352639504025,0.149052688287826,-0.5665704644616,-0.417513523955095,-0.44803751076401,0.360859151706678,0.810522527047296,0.474849067759029,0.640447879436814,-0.356782569785662,0.131131920165875,0.264567934622296,-0.163913470179253
"KARS1","yellow",0.0907659057408321,-0.0841826161317733,-0.239535522093299,-0.168177018920063,-0.383012866254814,-0.306183665853602,0.470025593813459,-0.0449855207721605,0.134036052367825,0.351143357011873,0.17019795756918,0.201718246733312,-0.356458776968975,0.0559635280016179,0.0530674936193648,0.221928432178328,0.0543080825969089,0.237581276971732,-0.0799828712329134
"H3-3A","magenta",-0.12237759170526,0.123922303039442,0.151721548471474,0.368476986475588,-0.200956484386398,0.137432055924206,-0.122045025819303,0.0497036747759535,0.162858912932634,0.0811927483322252,0.22095248093117,-0.124989210980572,-0.0731612086824398,-0.314933593743293,-0.228855514395413,0.397138792129201,-0.203885850451988,0.0604365816349782,-0.182158453330626
"RPS6","magenta",-0.206291630530928,-0.0507458566877111,0.00309175472190358,0.18196707799109,-0.260712396601187,-0.00789098022707538,0.121380611366178,0.245330802657407,0.394025043476579,0.432855713640574,0.510297068182831,-0.0682021649292595,-0.258292875878506,-0.386674355676161,-0.230698192451117,0.443957657442139,-0.101341786033237,0.0879421109984722,-0.277935785995668
"RPS7","magenta",-0.0299598695397325,3.65071920173772e-05,-0.149792345578644,0.0828126570872356,-0.246794707293034,-0.0493708778805613,0.372217378038687,-0.0324219109729007,0.438333088135183,0.551971466561149,0.589464227381044,-0.123091284896497,-0.573324447383231,-0.368093994935159,-0.194116533778429,0.684669093484432,0.169760344947752,0.256227845975175,-0.0633394312353109
"USP22","turquoise",0.0881201296220865,-0.299967233194229,-0.208559609661436,-0.154255075162721,-0.290862519947947,-0.298561112619258,0.0390196955294712,0.172597811489085,-0.411287113139936,-0.220049349714141,-0.376315180876497,0.421957830869989,0.622292506695627,0.519952831323728,0.519552553070458,-0.12674221833126,0.115744181426112,0.200306661286937,-0.230395468065528
"C11orf58","green",0.16174085224584,-0.3558750356103,-0.281326339645985,-0.440418945803233,-0.308693309578388,-0.338558163936454,0.710050255798795,0.415440710004809,0.569163397409399,0.892478794890084,0.606074016827224,0.0997944331065904,-0.502178728256062,-0.117717845735679,-0.141874444471893,-0.0501135984339322,0.0187395148254333,-0.0416498921553185,-0.420338227746699
"ELOB","tan",0.159683225981074,-0.368718589421793,-0.547993006379723,-0.153326260716113,-0.0346687723950594,-0.22930326770387,0.149598051808388,-0.266549266722697,-0.642588186017314,-0.325921479293331,-0.364602307461254,0.271011148019345,0.372565139937135,0.406733708296236,0.76481348790756,0.182906217999764,0.526430237192125,0.714243487574552,-0.0270392214705762
"COX4I1","lightcyan",-0.184202406541944,-0.102527719846791,-0.218406874731633,0.425405529464754,-0.00829359026002498,0.104073117272579,-0.125424060667571,-0.52115946057658,-0.355845063045968,-0.30042600908004,0.0391861723387293,-0.182767563288788,-0.0791301386078671,-0.189555216438434,0.257473860372995,0.500702595858655,0.327616134903816,0.737303391098773,0.0419704478566394
"TMED2","yellow",-0.0702408693488719,-0.553171023886615,-0.436395845347977,-0.230471535793996,-0.427598544609909,-0.377845218110484,0.363972477323032,0.394992838387934,-0.114395316776444,0.349209100105054,0.207915183594238,0.191565568238998,0.118423904951794,0.139889675176206,0.290201220700606,-0.154094550027557,0.0680239258844102,0.221810793672127,-0.59727858445373
"RPL12","magenta",-0.109137019377013,-0.115938746217965,-0.168955792918168,0.22834926515079,-0.139682259625997,0.0316786790730386,0.123132221886979,-0.097842007318681,0.120130410603264,0.209226682188168,0.353679004452206,-0.0370683133936847,-0.292420754840178,-0.313180569734632,0.00302708325306534,0.651831663178826,0.17108027332638,0.424216512830008,-0.130736257925838
"RPL4","magenta",-0.15829150948997,-0.0464809078131118,-0.0304618909202203,0.140534432928946,-0.366051864380205,-0.135298272052298,0.121477244545968,0.10890578612302,0.166909700995126,0.232008869167513,0.219050577654691,0.0947398636281253,-0.11595079359019,-0.142676900486916,-0.0534520020064002,0.436773403474537,-0.0641610358019613,0.16582891950197,-0.184723606252744
"FNTA","green",-0.0907889133517125,-0.110311183725682,-0.0352173435580177,0.0712061858682612,-0.303445272515744,0.0124585274002422,0.329815705036643,0.120974337657942,0.570376789819609,0.652114845540533,0.683220187494217,-0.240724683522482,-0.517167963306134,-0.376237155315894,-0.351996609379363,0.218494296925767,-0.0669855732006241,-0.0359866907630746,-0.271779181170395
"RPS25","magenta",-0.0994833564828544,0.149661196942035,-0.0783854678318773,0.253613657175231,-0.153131033180552,0.0516975341055648,0.198456361275294,-0.196439329748632,0.292983862452147,0.348435103089965,0.501720092401517,-0.298309742310707,-0.620294810969283,-0.471341184292087,-0.257308565713465,0.68567779377289,0.132843241774579,0.305824244693625,-0.019024777089616
"RPL37","magenta",-0.0651530598311932,0.126373007316559,-0.103087106170518,0.27996276113699,-0.176120490450456,0.0648921299450705,0.127560152412556,-0.272977480501402,0.140903348146383,0.196801767629869,0.350606922225978,-0.179521301289797,-0.503828062370665,-0.376041572933739,-0.134473714058367,0.790306145691962,0.209537171152489,0.376097784769984,0.0460646890361822
"HINT1","lightcyan",-0.0802032431993983,-0.217575088559032,-0.470374463989276,0.164195058392072,-0.0160726590285499,-0.0727660493497074,0.211578967405071,-0.448366559535762,-0.237048863818904,-0.0105126453330943,0.189408200101306,-0.103896425836494,-0.306462301333786,-0.154864188155101,0.306829313753766,0.618208445030626,0.504797591207355,0.784105835699898,0.0377176276764262
"EEF2","turquoise",-0.22794890528493,-0.246348352583988,0.083409816808401,0.0374263617825228,-0.334942587973876,-0.206723513778046,-0.248851973468286,0.570145420669982,-0.265634037665424,-0.170842535837577,-0.237413849472494,0.362738064552992,0.713536561692626,0.243691232271179,0.199975452972637,-0.338595525234226,-0.377093093771912,-0.091074972418335,-0.482962481485966
"RPS10","magenta",-0.0182287224741364,0.182268751032067,-0.182059249266488,0.256598874179978,0.0243712753737467,0.157003109667019,0.0969777118567653,-0.461432491548773,-0.0253686770818818,0.0149229886386852,0.17398173794838,-0.178863702709283,-0.435259457464395,-0.258501625988609,0.0134824937424823,0.897960713181824,0.340307414922323,0.465338837647063,0.244226162340144
"ATP6V0E1","greenyellow",0.157288166043152,-0.123161126391969,-0.425421852986501,-0.00348334188387368,0.391178284574236,0.154492531504426,0.141904602474298,-0.646415062977774,-0.29573271429919,-0.159369907055638,0.0396119685318662,-0.162255322487391,-0.361698401175495,-0.0964807260277068,0.321311078827316,0.528123076332953,0.626681212945586,0.663574386652573,0.274812881337498
"HNRNPK","midnightblue",-0.162129450283832,-0.352836257897846,0.0205381725520913,-0.114070533908907,-0.40782503359522,-0.277647350149587,0.157446921881689,0.814500018651376,0.354781153500535,0.495955318764213,0.363484384330444,0.301157476752048,0.162329676910575,-0.0894818841887894,-0.139454753442958,-0.357474198171186,-0.360473108278175,-0.233467375905489,-0.652180308880136
"ANAPC5","tan",0.108007978776794,-0.430971312997229,-0.588544557773848,-0.272442970058727,-0.183055810386469,-0.352943302539099,0.361017446273386,-0.0177925422355817,-0.254055927096765,0.060218576581567,-0.0862299785068439,0.210901140016723,0.222678994795173,0.376321632082386,0.571250712931633,0.0553085067055977,0.43499812075703,0.4080168870479,-0.205557445442241
"RPS3A","magenta",-0.0958961602621146,0.0159962461310296,-0.0830483216939115,0.189599278112913,-0.190783062886382,0.0707451427389001,0.263079665828141,0.0272997211814095,0.464976139378646,0.519167462326415,0.629002846684953,-0.148976647511343,-0.547267366096529,-0.458402057468487,-0.256712517713342,0.661628128633006,0.106173052775378,0.2214916770809,-0.127859280483746
"HNRNPU","midnightblue",0.173691321622508,-0.0958305953538571,0.0367211473058934,-0.402279735186815,-0.28722171365463,-0.282856278646413,0.263701039333312,0.602255521615076,0.253173547277374,0.303506014101569,-0.0928648973858308,0.292509661274036,0.259540374340444,0.329813207671428,-0.0148480295790394,-0.408244209421606,-0.32759983793132,-0.414132127913048,-0.317307603538408
"EIF3A","purple",-0.122137436340562,-0.195989740349204,-0.0759738439504665,-0.0263933556170676,-0.390792804903754,-0.190837774910967,0.45770623757478,0.298179098363558,0.677693552800292,0.802037195874942,0.740381048650059,-0.0745281558578195,-0.503516698901527,-0.366877371172055,-0.34060955325755,0.10454763438019,-0.131778470862811,-0.0484518876445422,-0.358225464952774
