"Gene","Module","GS","MM.MEbrown","MM.MEpink","MM.MEblack","MM.MEgreenyellow","MM.MEpurple","MM.MEsalmon","MM.MEmagenta","MM.MEcyan","MM.MEred","MM.MEturquoise","MM.MEyellow","MM.MEgreen","MM.MEblue","MM.MEtan","MM.MEgrey"
"IK","magenta",-0.238932685355534,0.00918126367059724,-0.284757294578582,-0.151131061099933,-0.0500078989190607,0.204417075518343,-0.0839453194356796,0.594269564238578,0.541326428597516,0.477730726633313,-0.495587730138742,-0.455525489403611,0.0277568655816917,0.217038628379242,-0.0800930331673865,0.14395202315089
"SNX3","red",-0.126833755436426,0.403124256465527,0.0134222701260537,0.19321417564734,0.0963129275859611,-0.00840450244026712,-0.131515735310605,0.307564613018926,0.657605675795681,0.621614352316692,-0.527019323614058,-0.39803284373788,0.204168325413014,-0.0932265041288413,-0.383658042968869,-0.378418151029462
"CANX","brown",0.0539595759046049,0.663788036634741,0.28124024994592,0.594850828197638,0.625622260349806,0.262363798609125,0.158155842307062,0.0408434003912409,0.197266671377868,0.622738221934668,-0.27193117526051,-0.128133912960306,-0.373551988031543,-0.467825925830191,-0.67110742907607,-0.35362048061219
"SART3","grey",-0.072056277760762,0.0703664899851627,0.137537380012718,0.0305726663908046,-0.0708457616365332,0.0399575687545741,-0.0553536948716528,0.112436699032681,0.134100371902011,0.0995049139497116,-0.231598270548063,0.0694609603774387,0.087252540931719,-0.00622105716392925,-0.12881377032492,0.0997136006729095
"CNPPD1","blue",-0.0635304400664939,-0.336244344896224,-0.227751524056477,-0.462078081398797,-0.34120028747274,0.148751180137843,0.0917417072232912,0.337053715118741,0.127152174488513,-0.173040823064299,-0.179841080721105,-0.122232714829057,0.1768898883976,0.339505404770207,0.258900278133963,0.369934901214483
"SMNDC1","brown",-0.0414101466481992,0.73731091053219,0.531973599282198,0.615359200778788,0.265482417669684,-0.0652170186945072,-0.0502586135901377,-0.108302279961195,0.290828704478165,0.513416291795626,-0.319776344147303,0.0685200946581698,0.00971976511564681,-0.467182391733983,-0.637826048194833,-0.460939681972393
"HNRNPM","red",-0.194576107587766,0.380555317748344,0.12240176670983,0.162671254135431,-0.0313990043995219,-0.121391662891095,-0.16051377558835,0.261584399768973,0.554137483056612,0.555596496188334,-0.554548695579249,-0.241678590566398,0.0728566915352068,-0.0280434856060845,-0.356126828551388,-0.262430688501125
"HNRNPD","brown",-0.0466811557801314,0.373645201060349,0.448257679568233,0.306006617701063,-0.121059402801902,-0.0477751647271968,0.0884618768128788,-0.0953038439714415,0.12263874109998,0.155891837046928,-0.263503254875692,0.234572047304598,0.0918093115796484,-0.217008899938854,-0.338503140290665,-0.0326539235747676
"RPL14","grey",0.0344229032272627,0.021225740705455,0.112436959274935,-0.156984438705891,-0.364831128301363,0.11175012655257,0.269875162548312,0.155834409907378,0.0978953155697757,0.0081164265128277,-0.184569380969241,0.0476765917979979,0.0154262435549366,0.0598776113719207,0.0116973482815423,0.459895902673418
"GUK1","blue",-0.251070004182616,-0.100810138497866,-0.245379159417878,-0.222834251953022,-0.194638557256621,-0.0164043272294482,-0.0956817181580455,0.353942102809334,0.322246484257269,0.197936188220601,-0.261245021172448,-0.238325534814387,-0.013327278194917,0.303355009626965,0.000972509215354278,0.175553597651477
"KXD1","grey",0.0801617261214281,-0.283880194224297,-0.252381454345514,-0.0485171547530653,0.0442669583563951,0.157211215293886,0.0353714565173682,0.193788111709381,-0.242854676699985,-0.14763571700372,0.1898516500013,0.0217239312300605,-0.109147868904546,0.0243665459397867,0.150969369755011,0.447056558561886
"OAZ1","magenta",0.105966256460772,-0.0937001754791935,-0.363528617295242,0.0481902534620873,0.0897349613572047,0.193698373666151,-0.223862436144201,0.499335047068103,0.300852230289701,0.314734515502547,-0.224560791823962,-0.394318572981515,0.307869949485629,0.0724003497135477,0.103084089397912,0.00176259658427556
"ATP6V0B","black",0.105289786291638,0.114330216774923,-0.0538799466038175,0.386274092444388,0.43101610912273,0.387776845095313,0.0706688104512124,0.21874744919426,-0.123348351534154,0.231145461629404,-0.0208952698022934,-0.0301151663648303,-0.0829208976331054,-0.30002886146594,-0.242738199476411,0.0606680565105722
"KARS1","red",0.0511521708993145,0.300029985276619,-0.0422411302751166,0.230588978197055,0.167106987938054,0.312786417879126,0.0881119561369755,0.479813628483036,0.405818774435773,0.596555898019681,-0.454700034432594,-0.31544179615227,0.0136988380491661,-0.160957450324833,-0.400978189189381,0.086428484356303
"H3-3A","grey",-0.0411324895225315,0.140838395908153,0.289985557102254,-0.11606112169095,-0.33907106574056,-0.179728036239229,0.135492995044557,-0.102768708621176,0.173523975327752,-0.00356307252208472,-0.118155326814367,0.211559717688324,0.0180303988932554,0.0750572151363779,-0.0288365678862173,0.0404300550758901
"RPS6","yellow",-0.0866928228953084,0.063028958677674,0.299208190939609,-0.134026318247668,-0.390196327480754,-0.335936965787511,-0.0688415794184193,-0.200383665396972,0.0672070552563463,-0.172269358331386,-0.037275215284393,0.304859590530991,0.0818086492306636,0.0883625348672349,0.0339496025272338,0.164973214520115
"RPS7","pink",0.0491473126248675,0.499828736678376,0.718231450898559,0.369006656294597,-0.000503613043164872,-0.343118294244601,0.0351457143595814,-0.547427650409544,-0.119777702636143,-0.0834530657667987,0.0978070407320731,0.612866739069198,-0.0665571309712442,-0.401183609666468,-0.369631801370867,-0.165253333685061
"USP22","grey",0.0397288886483679,-0.0873650379262628,0.0886930014351492,-0.214757846674524,-0.017171691600976,0.263720100843234,0.357361275184222,0.131790558992329,-0.0675994588052021,-0.148802061891002,-0.0858144594229918,0.162578847021876,-0.261915690082408,0.119026282703495,0.0243461125960436,0.360732533021637
"C11orf58","red",-0.0355201955344554,0.648250653222068,0.21071281090348,0.406370013862002,0.238834707261314,0.105197087430497,0.0810095909633797,0.190724373816813,0.527825075923089,0.750390030288805,-0.483372587129623,-0.348137959166499,-0.0596357737481942,-0.308904805280096,-0.573421436850036,-0.335813424099896
"ELOB","grey",0.149914905189694,-0.043066275615903,0.0956359659091362,-0.0172999065477318,-0.0138972979197406,0.192970706165197,0.236411052813111,0.0888919250152487,-0.168685957404985,-0.10383025745737,-0.0361060886079575,0.216841246190226,-0.205147334576578,-0.0692237408880016,-0.111666730998996,0.419580284540955
"COX4I1","grey",0.011145204521122,-0.233560198607968,-0.155888152947064,-0.317822065507944,-0.229868605321291,0.174088871230178,0.121728736592234,0.318979680035881,0.122694974965057,-0.0293444954106679,-0.085726080167098,-0.00191643345110573,-0.00238929323524917,0.252797574427672,0.169918129456484,0.4095504333111
"TMED2","brown",-0.0391091206529232,0.730693018359062,0.474558265276719,0.654418473361449,0.484728742194711,0.00952124890669122,-0.00184719461050509,-0.182676846857686,0.162280663068451,0.505051368259998,-0.176647639816236,0.0703756945048289,-0.21066639892353,-0.505894928789995,-0.641929927660392,-0.563412707829213
"RPL12","grey",-0.0972476098595668,-0.0381280275202687,0.132064658441406,-0.177305930769472,-0.343045161704329,-0.214528775171455,0.0233348529625428,-0.103528896161983,-0.00199960352916213,-0.1602123762248,0.0192703188519435,0.17620548698068,-0.0870365455309684,0.153172835614549,0.0750654217498645,0.297172813902952
"RPL4","grey",-0.0821190799473432,0.193494229077514,0.207995018018052,-0.0575661662813134,-0.118970941166123,0.00540253262632791,0.149239768824061,0.0346046274481907,0.160492371144959,0.15517543815412,-0.221367593432443,0.0703403548612937,-0.203142116134387,0.00686085124484923,-0.168509713464535,0.218253372659241
"FNTA","brown",-0.0785583058737305,0.476794356041276,0.344939919529234,0.0721310692492881,-0.112937681639522,-0.0619224255008058,0.205287398611552,-0.01615788241478,0.414048048234916,0.307072262462997,-0.421609608242651,-0.0732888123841995,-0.0760427766306397,-0.0178208205023935,-0.346265774679013,-0.121238429045266
"RPS25","yellow",-0.137494047071901,0.111805124919386,0.392812530316144,-0.0634767485130261,-0.323919126920268,-0.496534136766109,-0.259518987498698,-0.32455168402103,0.0861473706026144,-0.247690343660932,-0.0657231738273476,0.401076685189342,0.214405558655629,0.0780226415568227,-0.0306877307320182,-0.0522577871251518
"RPL37","grey",0.0171472714401338,0.0217532473485563,0.0571000453355924,-0.0876767287738662,-0.118943175195392,0.00021974422325073,0.0728252439176053,0.0698423270535821,0.105829918685291,0.00948845732529772,-0.181311772039537,-0.0221883056504808,0.0286289199272039,0.00610218760441249,-0.0526353282861656,0.184816674117143
"HINT1","brown",0.0392986000084183,0.505080957252964,0.270756433621893,0.450438998659711,0.195068853372043,0.0227247743630929,0.0810746549967278,-0.0255480315321367,0.211137256417767,0.459453228597132,-0.15534992645227,-0.0134225545698721,-0.140785592263855,-0.367871105367315,-0.513131285022506,-0.192954468462151
"EEF2","tan",-0.0068120375467119,-0.328430699209741,-0.287892068822409,-0.410390648722277,-0.181538589555521,0.297355172397012,0.225877634840621,0.394602022287791,-0.00272577542675734,-0.0577466139715187,-0.0504004520664854,-0.14461082152048,-0.261839813970058,0.331190743742654,0.312143571499886,0.605631011399267
"RPS10","grey",0.0982511253653236,0.270652166980772,0.322292185934361,0.18818320103343,-0.0590843500630394,-0.0501586767834779,0.197778483046758,-0.159135942464935,-0.0584652844858469,0.0740724751825955,0.0460636243052486,0.251488903007442,-0.0808432159863954,-0.291295115018537,-0.231217468321951,0.106636926321188
"ATP6V0E1","magenta",0.090858016700013,0.0888092923301424,-0.237446525790417,0.109223016439711,0.210962429760614,0.347762110546223,0.0163215199309628,0.423797572013106,0.32737153529966,0.421745276227831,-0.248752304759555,-0.400461318915165,0.211056009076207,-0.0976176975849011,-0.144392907112056,0.00735045425544205
"HNRNPK","brown",0.0621447191471491,0.730593137536633,0.538187259403791,0.45518216400285,0.176231117674613,0.0485156522548684,0.237077579811798,-0.101421427309096,0.33123236692114,0.510713046755725,-0.342298430084621,0.0418040350507443,-0.0985059784427577,-0.404252712929938,-0.564254671173382,-0.338436258602541
"ANAPC5","yellow",0.138453795730969,0.319760437422001,0.474177854205728,0.234686135607409,0.106853587942574,0.185807680778681,0.369528841171814,-0.232555964783948,-0.158852201923996,-0.0323831421325823,0.0420538142564992,0.418931611028635,-0.176788297147046,-0.329398719956524,-0.312851626504359,0.0622907035298221
"RPS3A","brown",-0.0396450204336551,0.559453688058313,0.45752946087495,0.257708646411723,-0.0510039382327894,-0.286698648896943,-0.0198675249143072,-0.19472306288335,0.330239879575598,0.347945882480793,-0.198330044454055,0.120038222021529,0.00515230371350866,-0.281851799586245,-0.415221576022012,-0.299718474681692
"HNRNPU","brown",0.0772216470719264,0.649579306638843,0.319140732611948,0.49290617460003,0.293146311116346,0.173549254575,0.134062674115483,0.194686819424532,0.383837804541655,0.691124561800358,-0.530958429413816,-0.164970456753111,-0.148045688688057,-0.381718557863564,-0.661142637895104,-0.22358419207488
"EIF3A","red",-0.194041647931476,0.53449975468339,0.238243732966749,0.253139395248197,0.119714414999016,0.184654218599595,0.150211197892908,0.259519075213053,0.446162899877627,0.621326289889225,-0.514460094136337,-0.214451708130932,-0.277158345264507,-0.117128269508834,-0.474112630306311,-0.0833589502222555
"HSP90B1","black",0.284049523813695,0.592129407636308,0.366277025984066,0.742090586363451,0.620727099440762,0.19299858760531,-0.0238233388697183,-0.0676319512641862,0.0148878682961755,0.439212819523277,-0.186547153695815,0.0618058232486139,-0.0154298077122552,-0.652932456791522,-0.601831416175875,-0.36459619874366
"MSN","grey",0.277042340820742,0.0647469561205392,-0.0127464599942831,0.113451018175432,0.174546303098639,0.265948467687218,0.158247048590368,0.190652098461244,0.0626666149497389,0.0945093725460835,-0.130366931030995,-0.0648722010135156,0.196369160939785,-0.118109154255933,-0.0895208257362787,0.0782510661050746
"ACTN4","blue",-0.244373749143344,-0.260984511007017,-0.267279495888067,-0.140138093706694,0.307477141056421,0.167870358921791,-0.17032597756089,0.298562745495654,-0.0748964585210241,-0.0585599278203091,-0.0969118777373564,-0.0527041764325059,-0.399114497635335,0.320133878417814,0.076569122820751,0.227241353271063
"APP","grey",-0.00615577604112824,0.0205871627981352,0.139332348339678,-0.0963801047974493,0.224639057764505,-0.0350196704479148,0.00322765747959271,-0.171658046408086,-0.122410052199175,-0.17816334689404,0.0568596649755222,0.193147865875698,-0.334968885708689,0.0395244853477278,-0.0188399782785596,-0.0169882118047137
"PRKAR1A","brown",0.233131541579193,0.729297083487298,0.537685785223562,0.571748101691896,0.482695102530707,0.28109443725253,0.414180540554417,-0.129585433957903,0.111160157561747,0.457704572917335,-0.184606266918612,0.157992266401088,-0.31636521716254,-0.637248385359378,-0.725145304391669,-0.23455561661018
"DSP","blue",-0.330158543851341,-0.47951204092157,-0.492568798929358,-0.73471543429816,-0.493103987804668,-0.0628446645974488,-0.139276989799008,0.440138727222232,0.409202517277598,-0.0596065565805392,-0.261515036917167,-0.418901093661195,0.0037603141643014,0.858469036117073,0.475355010142497,0.268256197316642
"RAD21","brown",0.247805365587907,0.636864059159211,0.6125926580689,0.587952992033787,0.219988572858133,-0.0185818498169424,0.260284831220847,-0.400937460599471,-0.0901800011920685,0.178823162318684,-0.0486596276692905,0.271135630859907,-0.0800719963232741,-0.56567948064186,-0.466369780373354,-0.328563589232836
"WDR1","red",-0.0478448122135817,0.235657929491993,-0.231348824009385,0.055235287958032,0.0327185058031178,0.405467862872937,0.203957601928408,0.636624589378174,0.578798244189661,0.716454828020929,-0.565122939960692,-0.609857325945838,-0.00188831790408051,-0.0559260330879192,-0.301046018631025,0.0533002682397831
"NCL","brown",-0.0255516389154007,0.425671116883014,0.343013356710099,0.323196456802689,0.205499443662844,0.236872325363416,0.230232694794987,0.128410598485474,0.0891431376519164,0.342529790965276,-0.294089622944485,0.0887034586739399,-0.363151520472428,-0.219375454321626,-0.397533008908048,0.119545589085477
"AP2B1","red",0.0971537757074466,0.115402933927558,-0.34265661970456,0.0567953385569963,0.177906548157984,0.656884053039036,0.307939546679167,0.750606748323432,0.409465694460705,0.638128920427128,-0.511592701736569,-0.658073085995589,-0.0516712056733352,-0.0680490895947234,-0.242661395655257,0.287376074993275
"AP2M1","red",-0.0915209622652578,-0.00728041161965392,-0.506078343019153,0.0242775589657383,0.314647041480981,0.460079033069656,-0.0262708234903121,0.758490287894594,0.423931524676846,0.630095915078968,-0.434253707154932,-0.667607367054633,-0.0721436228625022,0.0457213628725309,-0.188517840347307,0.106601846766427
"CLTC","red",-0.0853706907266145,0.625909124187073,0.250103822402749,0.534714551311707,0.414875305948675,0.249111890268651,0.14084241424502,0.185936692579902,0.374204571690275,0.695874841798575,-0.391023627343662,-0.169964872721971,-0.210277847697472,-0.341726245752711,-0.63696509638375,-0.308734197326417
"MLEC","purple",0.261114984430132,-0.0619971260964508,-0.181149901026362,0.033909791447637,0.321859983160645,0.535089787838189,0.340609486850304,0.366313714880327,-0.0618888540059644,0.118180232629981,-0.155920495300273,-0.14174528250639,-0.176325981830197,-0.112760457430541,-0.112375107827731,0.328235744976992
"LASP1","magenta",-0.0379724893794495,-0.151733261243494,-0.386555125639953,-0.174907530302167,0.00207187646421328,0.215023803466777,-0.159358626390094,0.587098884645034,0.424019820893461,0.322368498191453,-0.385817419217002,-0.490057088147225,0.263958050097961,0.218377532937467,0.034131137708572,0.0977880853776433
"SF3B2","magenta",-0.138463971947219,-0.0175190533004477,-0.147286972052582,-0.0242746170097799,0.0192688658594898,0.142930118008129,-0.0580142994572172,0.424846967344669,0.246835089315379,0.201989872348462,-0.38953502851273,-0.243967603860037,-0.063349729430073,0.22502069947229,-0.0407083506431022,0.235145666087625
"TMEM59","brown",-0.0513454229505357,0.507445921006335,0.297752353002227,0.188502248971171,0.190268089318064,-0.118440709712224,-0.0189385747350961,-0.0346371283626887,0.418393734294317,0.399339131738019,-0.33461472827902,-0.0263804428687983,0.0234538940490971,-0.234268525128905,-0.502758790766481,-0.454337008250825
"CSRP1","magenta",-0.158161820765519,-0.105758373487912,-0.335648760437444,-0.309927421292423,0.222268665805409,0.183925385849907,-0.0317892649774885,0.42047937108695,0.297047598099085,0.241494231766041,-0.317934071220351,-0.368259192834269,-0.265318761024692,0.225702953339557,-0.0595494993686203,0.0960844727168641
"CALM2","red",0.0852875758381846,0.635772131636289,0.289752304138806,0.561121551389,0.409367888960368,0.0942900598780673,0.0179365034711079,0.101266235819077,0.341296663068471,0.600019897557752,-0.337122140299815,-0.096009190613503,-0.0857682782558999,-0.404044121096766,-0.593363676255092,-0.369094941103896
"CALM3","grey",-0.100039988092894,0.0329147874211633,-0.0553226944638717,-0.161490043129333,-0.124441578046542,0.0417826245753368,0.0375108853877199,0.289327641414699,0.2936849183931,0.151752154829259,-0.39499897118674,-0.189914207850556,0.16709042695563,0.0957645033980097,-0.0837377356652751,0.07352474483146
"MATR3","brown",0.118449749136615,0.826197172628907,0.584427530401678,0.555555828032454,0.293077616736393,-0.113866853747063,0.0376623099723626,-0.172102153442631,0.348278563492589,0.564720418141444,-0.347023805470443,0.0592531599678474,-0.0560500432205518,-0.539101592725361,-0.700603837511992,-0.516223183540968
"CAP1","cyan",0.0471125472524753,0.136169942223516,-0.0820806020563819,0.0707697415741109,0.0503535898361422,0.131875671163906,-0.0754876557512137,0.349313121002712,0.41638127079477,0.324651452032806,-0.371500777349191,-0.261899811685738,0.341992829147619,-0.0438748400869455,-0.152243281269993,-0.088073251732354
"PTGES3","red",-0.060062886930031,0.689361713965955,0.265077356209771,0.522679088569215,0.244634087697924,-0.0344330174896752,-0.0820586175390289,0.113562167104983,0.531792389008515,0.746677728351728,-0.443250261806501,-0.279313838523858,0.00927056841874338,-0.351678738401175,-0.592947409199939,-0.518815892264349
